date,text
2021-04-17 11:29:40,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:29:24,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:29:19,"b'RT @rajennair: Modi still wants to control vaccine drive  , it won\xe2\x80\x99t decentralise or deregulate vaccines distribution , Maha Govt had to se\xe2\x80\xa6'"
2021-04-17 11:29:02,b'@adityakaushal74 @pcm_nibba @narendramodi And why did govt give Covaxin an approval without its trial being finishe\xe2\x80\xa6 https://t.co/Q8LnsqBuPL'
2021-04-17 11:28:35,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:28:07,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:28:02,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 11:27:54,"b'@PriyankaPulla You pointed out Covaxin has not done some test, covishield gives blood cots. So which vaccine should we take?'"
2021-04-17 11:27:54,b'RT @Lemuria6xxxx4: @vickytalkz This is from 3 months back when Covaxin was given permission without publishing phase 3 data...\nStop spreadi\xe2\x80\xa6'
2021-04-17 11:27:41,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:27:34,"b'RT @CMOMaharashtra: The Dept of Science &amp; Technology, Government of India, has granted approval to Haffkine Institute to produce Bharat Bio\xe2\x80\xa6'"
2021-04-17 11:27:23,b'@readncrochet which vaccine it was? covishield or covaxin?'
2021-04-17 11:27:19,"b'Covaxin, Covishield, Yeh Dil Maange More\nVideo Link - https://t.co/0JVdLwbwlM\n#chalakey #readbetweenthelines\xe2\x80\xa6 https://t.co/TkbaTORFeY'"
2021-04-17 11:26:48,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:26:42,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:26:26,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:25:45,"b""RT @AchillezZ__: Bharat Biotech's Covaxin is giving Coronavirus to people Instead of curing it. International community &amp; WHO should Drag I\xe2\x80\xa6"""
2021-04-17 11:25:31,b'RT @savitha_rao: @jitengajaria @ShivSena Calling the BMC helpline is an exercise in futility . They could not even tell where to go for cov\xe2\x80\xa6'
2021-04-17 11:25:15,b'@CovidIndiaSeva @COVIDNewsByMIB @RajCMO ...sir my father got 1st dose of Covaxin in Andhra Pradesh and traveled to\xe2\x80\xa6 https://t.co/g3IO5TTSfA'
2021-04-17 11:25:06,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 11:24:34,"b'@nawabmalikncp 65 CRS given to haffkine for starting production of Covaxin by GOI,am sure MH gov will reject the of\xe2\x80\xa6 https://t.co/RsCPUXuiLl'"
2021-04-17 11:24:27,b'RT @NeoDravidian: I got 2 Doses of Sinopharm; \nAnna got Pfizer; \nAppa got 1st Dose of Covaxin; \nAmma got 1st Dose of Covishield \n\nVaccines\xe2\x80\xa6'
2021-04-17 11:24:23,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 11:24:01,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:23:45,b'@Umarav95552194 It\xe2\x80\x99s brand name is COVAXIN.'
2021-04-17 11:22:09,b'Both Covishield and Covaxin have been deemed safe for usage in India. What you get depends on the availability at t\xe2\x80\xa6 https://t.co/ThBoNhhS4q'
2021-04-17 11:22:03,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:21:39,b'@kishanreddybjp @bandisanjay_bjp @blsanthosh Covaxin injection second Dose at Prathima hospital Kacheguda there is\xe2\x80\xa6 https://t.co/DeKU1yTdnR'
2021-04-17 11:21:06,b'@Chatterj1Asking Covaxin undoubtedly'
2021-04-17 11:20:39,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:19:57,b'Covaxin has been developed by Bharat Biotech of Hyderabad. Can it not offer license to manufacturers of vaccines al\xe2\x80\xa6 https://t.co/ouWsUBE11g'
2021-04-17 11:19:54,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:19:54,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:19:33,b'RT @NeoDravidian: I got 2 Doses of Sinopharm; \nAnna got Pfizer; \nAppa got 1st Dose of Covaxin; \nAmma got 1st Dose of Covishield \n\nVaccines\xe2\x80\xa6'
2021-04-17 11:19:11,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:18:34,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:18:18,"b""@NR_Tatvamasi Many are interested in covaxin because of due to 80% efficacy. The gvt didn't reveal what type dosage\xe2\x80\xa6 https://t.co/PYPxBl4uwo"""
2021-04-17 11:18:06,"b'RT @one_by_two: What rubbish! There is no shortage of Covishield and Covaxin! \n\nThey are available in large quantities in Mongolia, Oman, M\xe2\x80\xa6'"
2021-04-17 11:17:48,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:17:37,"b'RT @NewIndianXpress: To address vaccine shortage, the government sought to scale up production of the indigenous #Covaxin developed by #Bha\xe2\x80\xa6'"
2021-04-17 11:17:16,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:17:08,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:16:44,b'RT @umasudhir: #NDTV reported yesterday that #AndhraPradesh has stopped vaccinations as they have NIL stock &amp; @AndhraPradeshCM wrote to @PM\xe2\x80\xa6'
2021-04-17 11:16:34,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 11:16:19,"b'RT @abhiandniyu: Fortunately, thanks to MH Govt and Health Min working together, Haffkins Institute in Maharashtra will aid Bharat Biotech\xe2\x80\xa6'"
2021-04-17 11:16:16,"b'RT @abhiandniyu: Covaxin is made the way traditional vaccines are made. Using an inactive virus. To make it, they need to grow cultures of\xe2\x80\xa6'"
2021-04-17 11:16:11,b'RT @Broufus: 1. Covaxin is supposed to have an inactivated covid virus in its vaccine.\n2. The report from Brazil confirms that the virus is\xe2\x80\xa6'
2021-04-17 11:16:06,"b'RT @SidShirole: #COVAXIN 2nd Dose is available at Joshi Hospital, Kamala Nehru Park #Shivajinagar. Do #WalkIn\nPlease note this is only for\xe2\x80\xa6'"
2021-04-17 11:16:01,"b'RT @rajennair: Modi still wants to control vaccine drive  , it won\xe2\x80\x99t decentralise or deregulate vaccines distribution , Maha Govt had to se\xe2\x80\xa6'"
2021-04-17 11:15:59,"b'RT @SidShirole: #COVAXIN 2nd Dose is available at Joshi Hospital, Kamala Nehru Park #Shivajinagar. Do #WalkIn\nPlease note this is only for\xe2\x80\xa6'"
2021-04-17 11:15:38,b'@YK_naik @__Tatvamasi__ @kalyan_dombivli Covaxin or covishild?'
2021-04-17 11:15:28,b'RT @drharshvardhan: Augmenting #COVID19Vaccine supplies on war footing!\n\nProduction of #Covaxin to be increased from 1 cr doses/month curre\xe2\x80\xa6'
2021-04-17 11:15:23,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:15:07,"b""RT @kktotlani: Latest: Bharat Biotech's Covid Vaccine Receives Govt Grant To Scale Production To 10cr Doses\nThe Union government has provid\xe2\x80\xa6"""
2021-04-17 11:14:54,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:14:53,"b'RT @rajennair: Modi still wants to control vaccine drive  , it won\xe2\x80\x99t decentralise or deregulate vaccines distribution , Maha Govt had to se\xe2\x80\xa6'"
2021-04-17 11:14:33,b'@collectorctr Please provide information on availability of Covaxin in Tirupati. As the 2nd dose is due now and I a\xe2\x80\xa6 https://t.co/opfSu9oFuK'
2021-04-17 11:14:16,"b'@Chatterj1Asking I have taken Covaxin, private hospitals have Covishild &amp; Gov one has Covaxin, hence I went to Gov hospital to get Covaxin.'"
2021-04-17 11:14:15,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:14:04,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 11:13:48,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:13:15,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:13:14,b'@kochattil I got my mom n granny vaccinated with the 1st dose of #Covaxin at #Bhasavatarakam. They gave us the cert\xe2\x80\xa6 https://t.co/KNDlMT6mbw'
2021-04-17 11:12:53,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:12:42,"b'RT @PragyaTiwari: While the centre can hardly get away w/ blaming states, states do need to do serious stock taking too. \n\nThe Chhattisgarh\xe2\x80\xa6'"
2021-04-17 11:12:38,"b'After vaccination, 8 in 100,000 Americans got infected and literally 1 in a million died.\n\nThe US is Moderna, Pfize\xe2\x80\xa6 https://t.co/SK4GWiNCGk'"
2021-04-17 11:12:17,"b""RT @kktotlani: Latest: Bharat Biotech's Covid Vaccine Receives Govt Grant To Scale Production To 10cr Doses\nThe Union government has provid\xe2\x80\xa6"""
2021-04-17 11:12:15,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:12:08,"b'Covaxin\xc2\xae: Some mild symptoms AEFIs may occur like injection site pain, headache, fatigue, fever, body ache, abdomin\xe2\x80\xa6 https://t.co/Sn8SoymNXL'"
2021-04-17 11:12:07,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 11:11:56,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:11:37,"b'RT @serenasundar: Several districts face vaccine shortage in Tamil Nadu. While Covaxin was out of stock in a number of districts, Covishiel\xe2\x80\xa6'"
2021-04-17 11:11:28,b'RT @drharshvardhan: Augmenting #COVID19Vaccine supplies on war footing!\n\nProduction of #Covaxin to be increased from 1 cr doses/month curre\xe2\x80\xa6'
2021-04-17 11:11:17,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:11:11,"b'RT @SuPriyoBabul: Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\nhttps://t.co/fiOj9Tj2fC'"
2021-04-17 11:11:04,b'@Ishaqzaadiii Covishield and covaxin'
2021-04-17 11:10:57,"b'RT @rajennair: Modi still wants to control vaccine drive  , it won\xe2\x80\x99t decentralise or deregulate vaccines distribution , Maha Govt had to se\xe2\x80\xa6'"
2021-04-17 11:10:48,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:10:38,"b'RT @PremTyagi1949: Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\nhttps://t.co/MF8soKuiYD\n\nvia NaMo App htt\xe2\x80\xa6'"
2021-04-17 11:10:35,"b'RT @PremTyagi1949: Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\nhttps://t.co/MF8soKuiYD\n\nvia NaMo App htt\xe2\x80\xa6'"
2021-04-17 11:10:32,"b'RT @PremTyagi1949: Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\nhttps://t.co/MF8soKuiYD https://t.co/Racf\xe2\x80\xa6'"
2021-04-17 11:10:28,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:10:27,"b'RT @BoghawalaHemali: Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\n https://t.co/APS7R5l7cJ\n\nvia NaMo App\xe2\x80\xa6'"
2021-04-17 11:10:12,b'RT @ayadwad: @SidShirole Came to know just now that there are only 3 people that in Joshi Hospital waiting for their 2nd #Covaxin dose and\xe2\x80\xa6'
2021-04-17 11:10:02,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:09:44,"b'@Chatterj1Asking Covaxin is better. first of all its all indigenous researched, developed &amp; manufactured by Bharat\xe2\x80\xa6 https://t.co/EO4MSyA5KC'"
2021-04-17 11:09:29,b'Took my first dose of #COVID19 vaccine today..\xf0\x9f\x92\x89\xf0\x9f\x92\x89 #CovidVaccine #Covaxin https://t.co/CA2reBDHA4'
2021-04-17 11:09:22,"b'certificate is showing BENSUPS HOS, SOUTH WEST DELHI with vaccine name covaxin where she is vaccinated with covishi\xe2\x80\xa6 https://t.co/Te3K99KFgl'"
2021-04-17 11:09:19,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:09:11,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:09:11,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 11:09:03,"b""RT @kktotlani: Latest: Bharat Biotech's Covid Vaccine Receives Govt Grant To Scale Production To 10cr Doses\nThe Union government has provid\xe2\x80\xa6"""
2021-04-17 11:08:38,b'Got Covaxin-ated the second time just now: so far so good.'
2021-04-17 11:08:30,"b'RT @CNBCTV18Live: #CNBCTV18Exclusive | Following a request from Maharashtra CM Uddhav Thackeray, state-owned Haffkine Biopharmaceutical Cor\xe2\x80\xa6'"
2021-04-17 11:08:20,"b'RT @rajennair: Modi still wants to control vaccine drive  , it won\xe2\x80\x99t decentralise or deregulate vaccines distribution , Maha Govt had to se\xe2\x80\xa6'"
2021-04-17 11:08:11,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:08:07,"b""RT @free_thinker: Peer-reviewed Phase 3 clinical trial data of COVAXIN is still not out. Government doesn't ask questions, big media houses\xe2\x80\xa6"""
2021-04-17 11:07:59,b'@hank__evans Basic trust lost when govt pushed covaxin without final trials and encouraging quacks ...death data se\xe2\x80\xa6 https://t.co/cH0HSbVriB'
2021-04-17 11:07:37,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:07:24,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:07:19,"b'how many of your have had your #Covaxin 2nd dose, and what interval?\n(thread not about covishield)'"
2021-04-17 11:07:18,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:07:08,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 11:07:06,b'RT @PriyankaPulla: ...and if there is credible evidence that the law is violated (I would think the regulator of another country is credibl\xe2\x80\xa6'
2021-04-17 11:06:44,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 11:06:39,"b""RT @kktotlani: Latest: Bharat Biotech's Covid Vaccine Receives Govt Grant To Scale Production To 10cr Doses\nThe Union government has provid\xe2\x80\xa6"""
2021-04-17 11:06:39,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:06:39,b'RT @PriyankaPulla: No regulatory inspection report with 12 major and 14 minor observations is a small deal. And *if* Anvisa really cooked u\xe2\x80\xa6'
2021-04-17 11:06:33,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:06:27,b'@vikramchandra Lets describe this accurately. The Phase 3 trial itself was over only end Feb.  How does a company r\xe2\x80\xa6 https://t.co/KudvvlwBFF'
2021-04-17 11:06:27,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:06:26,b'@Holyhemp1 @vickytalkz It is an old video about Covaxin'
2021-04-17 11:05:53,b'@vickytalkz This is from 3 months back when Covaxin was given permission without publishing phase 3 data...\nStop sp\xe2\x80\xa6 https://t.co/aaOs01mFqm'
2021-04-17 11:05:47,b'RT @drharshvardhan: Augmenting #COVID19Vaccine supplies on war footing!\n\nProduction of #Covaxin to be increased from 1 cr doses/month curre\xe2\x80\xa6'
2021-04-17 11:04:37,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:03:43,"b'RT @SidShirole: #COVAXIN 2nd Dose is available at Joshi Hospital, Kamala Nehru Park #Shivajinagar. Do #WalkIn\nPlease note this is only for\xe2\x80\xa6'"
2021-04-17 11:03:38,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:03:11,b'@jitengajaria @ShivSena Calling the BMC helpline is an exercise in futility . They could not even tell where to go\xe2\x80\xa6 https://t.co/cgTfKKEQxx'
2021-04-17 11:03:05,"b'Modi still wants to control vaccine drive  , it won\xe2\x80\x99t decentralise or deregulate vaccines distribution , Maha Govt\xe2\x80\xa6 https://t.co/8guiVs9jie'"
2021-04-17 11:03:00,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:02:23,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:02:23,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:02:10,"b'@lalittufchi @KanchanGupta Covaxin Sir. First dose taken. \nI have had a history of ICH, PE and brain clot. \nAt the\xe2\x80\xa6 https://t.co/5seUGbXmT6'"
2021-04-17 11:02:08,b'RT @SaketGokhale: The order for vaccine doses placed by the Govt thru funding from the budget is prices at Rs. 157.50 per unit for both Cov\xe2\x80\xa6'
2021-04-17 11:02:01,b'\xf0\x9f\xa7\xaa Vaccines used globally\n\nCovaxin:\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 IN'
2021-04-17 11:02:00,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:01:48,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:01:45,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:01:36,b'Took my first dose of #COVID19 vaccine today at Medaram PHC .\n\nI appeal everyone eligible to get vaccinated.\n \nLet\xe2\x80\x99\xe2\x80\xa6 https://t.co/ePrz5DZl4x'
2021-04-17 11:01:16,b'@Mahesh10816 Nothing will happen.. you have taken covaxin.. it has very limited side effects'
2021-04-17 11:01:12,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:01:09,"b'RT @Uncommo52204052: Strategic importance of Covaxin (thread)\nCovaxin is a safe, effective vaccine made locally by a credible firm with ext\xe2\x80\xa6'"
2021-04-17 11:01:04,"b'I Did my best to void #Covid_19  for one year, finally caught now  after #Covaxin short on 2nd April 2021 . Report\xe2\x80\xa6 https://t.co/xTWC5uqZ8M'"
2021-04-17 11:00:42,b'@TenPercentFraud Looks like this video is from when Covaxin was given permission without publishing phase 3 results\xe2\x80\xa6 https://t.co/sflEJippMS'
2021-04-17 11:00:34,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:00:22,"b'RT @latika_lalal: Hi,If anyone has taken 2nd dose of Covaxin from BDBA- Shatabdi Hospital - Kandivali west.I cannot see this center on cowi\xe2\x80\xa6'"
2021-04-17 11:00:14,b'@dravsreddy Sir epudhe mother covaxin tiskunaru \n\nDizziness weakness and headache ga undi are those common and fine? \nHoping for a reply.\xf0\x9f\x99\x82'
2021-04-17 11:00:09,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:00:09,b'RT @inttamil_coder: Got himself vaccinated with #Covaxin at Omandurar GH there were less people but last week when he got vaccinated crowd\xe2\x80\xa6'
2021-04-17 11:00:03,b'@KSingh_1469 @RahulBajoria_ @SerumInstIndia @BharatBiotech @adarpoonawalla We hope to see many production sharing c\xe2\x80\xa6 https://t.co/BAhEYdXqpj'
2021-04-17 10:59:57,"b""RT @inttamil_coder: Social Media is people's weapon by now we have got decent idea on safety of both vaccines #Covaxin #Covishield .\n\nYou g\xe2\x80\xa6"""
2021-04-17 10:59:26,b'#Covaxin did something to 59 old Actor #vivekactor. Doctor who see this. Can reply. #Doctors'
2021-04-17 10:59:25,"b""RT @kktotlani: Latest: Bharat Biotech's Covid Vaccine Receives Govt Grant To Scale Production To 10cr Doses\nThe Union government has provid\xe2\x80\xa6"""
2021-04-17 10:59:25,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 10:59:24,b'@Supriya23bh @PChidambaram_IN @RahulGandhi Fact is.     https://t.co/cLqvTzMIPi'
2021-04-17 10:59:24,b'RT @rolster20: @Broufus Brazilian report also raised another inevitable question: why had d Indian drug regulator (CDSCO) not pointed out d\xe2\x80\xa6'
2021-04-17 10:59:17,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 10:58:50,b'RT @ayadwad: @SidShirole Came to know just now that there are only 3 people that in Joshi Hospital waiting for their 2nd #Covaxin dose and\xe2\x80\xa6'
2021-04-17 10:58:18,b'RT @umasudhir: #NDTV reported yesterday that #AndhraPradesh has stopped vaccinations as they have NIL stock &amp; @AndhraPradeshCM wrote to @PM\xe2\x80\xa6'
2021-04-17 10:58:04,b'@VidyaKrishnan Wanna bet Dear Leader and his cohorts got vaccinated with Pfizer rather than with the Made in India Covaxin?'
2021-04-17 10:57:27,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 10:57:24,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 10:56:50,b'RT @Broufus: Now that we know that Covaxin is not deactivating the virus in their vaccines.\nThe question to ask is 1. How many vaccine take\xe2\x80\xa6'
2021-04-17 10:56:44,"b'RT @IndiaHistorypic: Rather Than Waiting For Haffkine to Deliver Covaxin , Govt Should Approach Those Private Companies Who Already Have BS\xe2\x80\xa6'"
2021-04-17 10:56:29,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
